,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
1720,1720,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,1720.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,376.5330628163808,325.07432278361256,0.0,394.7114,2857.2559,-20.0
1721,1721,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1721.0,1.0,0.1,354.8324,336.4033,320.9556,308.2922,298.2126,290.4677,284.7564,280.7505,278.1323,276.6312,276.0509,276.2831,277.307,279.177,282.0002,285.9086,291.0296,297.4621,305.2648,314.4629,234.35382652870564,415.0884266851607,394.7114,252.8126,2462.5445,-3.582300000000032
1722,1722,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,1722.0,2.0,0.2,245.5896,255.6466,264.125,270.8084,275.6899,278.9561,280.9408,282.0692,282.8042,283.6098,284.9326,287.1982,290.8166,296.1878,303.7014,313.7315,326.6336,342.755,362.479,386.3193,228.6282947147984,301.17838323822525,647.524,211.4706,2209.7319,-16.243899999999996
1723,1723,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,3.0,0.3,237.4242,245.4198,252.5758,258.8878,264.3942,269.1754,273.3466,277.0446,280.4092,283.5629,286.5897,289.5192,292.3185,294.8969,297.1263,298.877,300.0629,300.6883,300.8832,300.9161,225.4840082683876,389.7146509807944,858.9946,288.3071,1998.2613,-27.274599999999964
1724,1724,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,1724.0,4.0,0.4,233.7429,241.2448,248.0167,254.0964,259.5344,264.3953,268.7591,272.7238,276.4088,279.9618,283.5665,287.45,291.8867,297.1962,303.7322,311.8663,321.969,334.4017,349.5305,367.7764,271.43648554199115,268.91054195882583,1147.3017,277.1006,1709.9542,-33.40469999999999
1725,1725,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,1725.0,5.0,0.5,270.2268,269.2197,268.6174,268.5634,269.1294,270.3174,272.0712,274.2926,276.8555,279.6129,282.397,285.0144,287.2421,288.8318,289.5273,289.097,287.3771,284.3189,280.0232,274.753,349.915287220143,410.09172045225966,1424.4023,268.7160000000001,1432.8536,-28.93259999999998
1726,1726,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,1726.0,6.0,0.6,333.9336,320.2573,308.8271,299.5989,292.4847,287.3297,283.9208,282.0174,281.3929,281.8789,283.401,286.003,289.855,295.2425,302.538,312.1606,324.5335,340.0603,359.1408,382.2484,307.11914932248544,296.4421016854088,1693.1183,144.88279999999986,1164.1376,-13.470300000000009
1727,1727,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,7.0,0.7,303.1562,299.8576,297.0608,294.6634,292.6253,290.9608,289.7213,288.9718,288.7659,289.1232,290.0118,291.3375,292.9447,294.6278,296.1577,297.3199,297.9605,298.0314,297.6223,296.9709,198.03483243439808,270.16425762311576,1838.0011,224.60760000000028,1019.2548000000002,-11.489199999999984
1728,1728,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0,8.0,0.8,215.2762,230.927,244.5714,255.977,265.1137,272.1299,277.3012,280.9668,283.4688,285.1057,286.1038,286.6066,286.6796,286.3263,285.5113,284.1863,282.3164,279.9022,276.9946,273.6983,236.7198370561321,270.9482725877898,2062.6087,382.6515999999997,794.6471999999999,-32.07009999999997
1729,1729,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,1729.0,9.0,0.9,242.4884,247.748,252.5985,257.1012,261.2755,265.1034,268.5437,271.5472,274.0708,276.0868,277.5864,278.5795,279.0905,279.1545,278.8128,278.1108,277.0966,275.8201,274.3334,272.6909,302.33858139600096,323.37756803071784,2445.2603,411.9956000000002,411.9956000000002,-40.94659999999999
1730,1730,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,1730.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,395.4591392834296,318.7641472534614,0.0,394.9659,1856.7085,-20.0
1731,1731,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1731.0,1.0,0.1,369.5089,347.6503,329.4159,314.5053,302.6479,293.5337,286.7998,282.0528,278.9087,277.033,276.1707,276.161,276.9371,278.5129,280.9606,284.3819,288.8801,294.5358,301.3944,309.4695,304.57508996924287,398.79590940325903,394.9659,241.6248,1461.7426,-0.5163000000000011
1732,1732,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,1732.0,2.0,0.2,302.2857,300.4159,298.6577,296.8097,294.7923,292.6412,290.4858,288.5189,286.9691,286.0816,286.1098,287.3154,289.9726,294.3687,300.7999,309.5608,320.9347,335.1953,352.6358,373.6377,216.18940039271604,297.1127554769708,636.5907,167.75600000000009,1220.1178,-2.5587999999999624
1733,1733,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,3.0,0.3,230.0701,242.6412,253.5745,262.6946,269.9974,275.6358,279.8787,283.0574,285.5114,287.54,289.3679,291.1249,292.8424,294.4653,295.8803,296.9568,297.5958,297.7765,297.5916,297.2602,204.3669434205769,437.8696060830693,804.3467,268.434,1052.3618,-20.81419999999997
1734,1734,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,4.0,0.4,217.0771,228.6695,239.0584,248.2067,256.1342,262.9181,268.6908,273.6349,277.9823,282.0159,286.0747,290.5594,295.934,302.7172,311.4649,322.7431,337.1072,355.1035,377.3201,404.5169,358.25812225996725,254.67253665863183,1072.7807,218.4946,783.9277999999999,-34.88190000000003
1735,1735,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,5.0,0.5,338.6943,321.9555,308.1357,297.3084,289.4313,284.3107,281.614,280.9132,281.7339,283.5938,286.0208,288.5526,290.7296,292.0912,292.191,290.6324,287.1261,281.5532,274.0187,264.8708,273.65298408534164,472.053667674666,1291.2753,200.6523,565.4331999999999,-14.939300000000005
1736,1736,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,1736.0,6.0,0.6,276.3892,278.9092,281.0316,282.6571,283.7827,284.4952,284.953,285.3645,285.9746,287.0635,288.9593,292.0571,296.8336,303.8482,313.7229,327.1079,344.6489,366.9923,394.868,429.3057,317.53784040722195,440.1663043039247,1491.9276,91.9602,364.7809,-16.3048
1737,1737,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,1737.0,7.0,0.7,309.9597,303.5644,298.3533,294.3257,291.4646,289.7361,289.0985,289.517,290.9786,293.5019,297.1409,301.9844,308.1531,315.8004,325.1198,336.3628,349.8717,366.1289,385.8307,409.9991,268.8062967455817,386.86775046595847,1583.8878,53.19180000000006,272.8207,-12.713899999999969
1738,1738,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,8.0,0.8,272.5818,276.1364,279.3711,282.2467,284.793,287.1047,289.3241,291.618,294.1544,297.0831,300.524,304.5635,309.2612,314.6644,320.8315,327.8624,335.9332,345.3329,356.5,370.0595,349.52913189258675,312.5708945165668,1637.0796,71.76049999999987,219.6289,-17.09530000000001
1739,1739,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0,9.0,0.9,335.4823,323.7064,314.1129,306.6268,301.1361,297.4712,295.409,294.6914,295.0481,296.2146,297.9424,300.0015,302.1803,304.2877,306.1632,307.6942,308.8416,309.6655,310.3438,311.1764,282.76651326700886,204.02147037505023,1708.8401,147.8684000000001,147.8684000000001,-8.578800000000001
1740,1740,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,334.5663500131892,219.7191775467783,0.0,455.5279,3577.2639,-20.0
1741,1741,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1741.0,1.0,0.1,321.9545,311.059,301.8289,294.2124,288.1176,283.3974,279.8525,277.2467,275.3244,273.8252,272.4914,271.069,269.3065,266.9554,263.7772,259.5577,254.1293,247.3944,239.3438,230.0629,319.46541829224907,228.3115852879814,455.5279,497.9356,3121.736,-10.652600000000009
1742,1742,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,1742.0,2.0,0.2,312.0287,305.6203,300.0478,295.1607,290.8412,286.9947,283.5392,280.3966,277.4856,274.7184,272.0004,269.2329,266.3181,263.1628,259.6826,255.8031,251.459,246.5923,241.1483,235.073,347.1296000713229,388.1797938366565,953.4635,435.2872000000001,2623.8004,-8.205299999999966
1743,1743,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,1743.0,3.0,0.3,333.8639,322.5561,312.9283,304.765,297.8824,292.1159,287.3214,283.3881,280.2582,277.9493,276.5745,276.3551,277.619,280.7809,286.3013,294.6293,306.1425,321.1058,339.6737,361.959,314.3221080022658,177.47087110990088,1388.7507,278.1286,2188.5132,-4.334099999999978
1744,1744,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,4.0,0.4,309.1013,304.7014,300.898,297.531,294.505,291.7807,289.3555,287.2361,285.4053,283.7867,282.2111,280.3915,277.9125,274.2436,268.7824,260.9298,250.1905,236.2821,219.2267,199.394,286.1092619973152,292.2784362857021,1666.8793,403.6279,1910.3846,-6.019299999999987
1745,1745,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,5.0,0.5,286.1579,286.3129,286.4062,286.3084,285.9347,285.2432,284.2276,282.9089,281.3301,279.5567,277.6836,275.8443,274.2187,273.0309,272.5328,272.9716,274.5446,277.3537,281.3716,286.4364,292.4703814256105,202.845441973223,2070.5072,409.502,1506.7567,-14.006799999999998
1746,1746,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,6.0,0.6,290.0409,287.9893,286.2421,284.7327,283.3995,282.1849,281.0332,279.8874,278.683,277.3377,275.7407,273.7411,271.1418,267.7016,263.1519,257.2257,249.6998,240.4394,229.4346,216.8169,220.1359610965636,387.6651191511047,2480.0092,467.4342999999999,1097.2547,-18.615099999999984
1747,1747,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,7.0,0.7,231.7041,242.0924,251.0312,258.3623,264.0547,268.1984,270.9821,272.6676,273.5694,274.0467,274.5059,275.4098,277.2816,280.6946,286.2397,294.4729,305.8545,320.7051,339.2045,361.4614,434.2479444496426,448.8475906630568,2947.4435,276.05880000000025,629.8204000000001,-34.2516
1748,1748,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,1748.0,8.0,0.8,398.0625,368.0332,343.3147,323.4403,308.0406,296.7049,288.9489,284.2509,282.1197,282.1613,284.1247,287.9204,293.6132,301.3958,311.5563,324.4486,340.4804,360.1339,384.0379,413.1149,320.9884328784809,206.1831681769226,3223.5023,115.08950000000004,353.7615999999998,-7.4950999999999794
1749,1749,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,1749.0,9.0,0.9,316.3254,312.5241,309.2197,306.1773,303.3025,300.6222,298.2427,296.2928,294.8618,293.9438,293.3943,292.9064,292.0097,290.0984,286.4899,280.5145,271.6269,259.5243,244.2436,226.2058,224.0619851394511,331.7899915151597,3338.5918,238.67209999999977,238.67209999999977,-5.427799999999991
1750,1750,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,412.5777005757733,189.5984663560845,0.0,461.8357,2629.229,13.82310000000001
1751,1751,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1.0,0.1,382.6953,357.7145,336.9632,320.0222,306.5376,296.1217,288.321,282.6259,278.5006,275.4123,272.8493,270.3269,267.3851,263.5873,258.5276,251.8518,243.29,232.6954,220.0754,205.6031,340.5498700978485,352.7411339106054,461.8357,451.0534,2167.3933,13.82310000000001
1752,1752,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,2.0,0.2,330.9894,322.9212,315.8914,309.5675,303.7338,298.2776,293.1686,288.4378,284.1628,280.4634,277.5088,275.5283,274.8203,275.7446,278.6953,284.0507,292.1118,303.0487,316.8778,333.4904,237.6158216075989,243.98726793224475,912.8891,301.2352,1716.3399,13.82310000000001
